,reviews_rating,user_sentiment,reviews_text
22451,1,Positive,Please bring back the old formula! It was perfect for my hair. The new formula leaves my hair weighted down and greasy. I have given it a try for months now - and I really wish you'd bring the old formula back.
22452,1,Positive,"For years I used Clear, it was amazing. I have curly hair and issues with dry scalp, dandruff, and dry frizzy ends. With Clear Total Care (the original) I went an entire year without trims before I saw a split end. My hair was beautiful and manageable. I loved the way it smelled, too! It was amazing. Now, I'm sad to say, your new products are garbage. It left my hair weighed down, my dandruff is back and I my ends are starting to look frizzy. I loath the smell of coconut. It's everywhere now, every one of your new formulas smells like it. I've tried every one, one time and I will no more. You've lost a very loyal customer."
22453,1,Positive,Please bring back the old formula! This one weighs my hair down and the scent is no where near as good as the original. Unfortunately I will not be purchasing again.
22454,1,Positive,"I've been a loyal Clear Total care user (both shampoo and conditioner) for more than 5 years. I loved it! It never disappointed me. The scent was amazing and left my hair squeaky clean without stripping the moisture. I have dry scalp, dandruff was an issue for me and this duo helped sooooo much! As a result my hair was always silky smooth. BUT now with the new formula. I am so disappointed with the performance. It's just isn't good. Leaves hair smelling greasy, and hair is not as clean. I would have to basically wash my hair everyday with this new formula."
22455,1,Positive,I have been using the old formula and it worked great and smelled even better. Now this new stuff doesn't leave my hair looking or feeling as great and it doesn't smell like anything. I would love to have the old formula back. I have gone to other sites looking for the old stuff and I have managed to get the old conditioner but I get the new shampoo and I am very disappointed.
22457,1,Positive,"The old formula/scent was my holy grail. The new formula has a very plastic toy-like scent, which really deters me from repurchasing this product after being loyal to this brand for my shampoo and conditioner for a long time. Unfortunately, I'll have to start looking elsewhere now."
22458,1,Positive,This formula made my hair flat the next day it felt like it needed a good washing. I love the old formula scent. The coconut oil in the new is overpowering. Please bring back the old formula.
22459,1,Positive,I used to be obsessed the the original formula. I had never found a shampoo before that made my hair look and smell so great. When I tried the original formula shampoo I was immediately hooked. I got compliments on my hair almost daily. I recommended this product to everone. The scent was absolutely amazing. So with such a wonderful product why change it The new formula leaves my hair greasy and the scent is NOTHING like the original. Im sad to say I'm on the hunt for another shampoo because I wont be buying clear anymore. PLEASE BRING THE OLD FORMULA BACK!
22460,1,Positive,"My first problem is I can not find your product anywhere, my second problem is the stuff I can find is this new 24/7 garbage, and I'm sorry for my language but I do mean it. The fragrance is atrocious and nauseating I have very sensitive allergies and can not tolerate the new formula. Your original formula was the only thing that helped my hair. You see I also have Hashimotos, a thyroid condition where hair loss is one of the many side affects of the disease. Since I have stopped using your ORIGINAL formula I have noticed a significant difference in the amount of hair that falls out and it's starting to worry me. I know many woman that have bald spots from this disease, and don't want to end up wearing wigs. I am sitting here crying, I beg you PLEASE bring back the original Clear Scalp and Hair Conditioner, Strong Lengths Shampoo, Strong lengths formula, please, please, please..."
22461,1,Positive,"I LOVED the old Clear Shampoo, the scent was amazing and the quality of the shampooconditioner was far better than it is now. Please bring back the old formula!!!!"
22462,1,Positive,I loved this shampoo/conditioner when it first came out. It made my hair soft and silky and I could go 2 days without washing (I have super oily hair). Now my hair is greasy and tends to flake. BRING BACK THE OLD FORMULA! This one even smells different!
22463,1,Positive,I don't like any of the new formulas they are not as good as they used to be. I miss everything about the old formulas. Specially strong lengths. So sad everything was change. I hope they bring them back soon!!
22464,1,Positive,I had been using the Clear Strong Lengths formula for about 4 years and it was the only shampoo and conditioner I have ever stuck to...It somehow worked a miracle for my hair! Then all of a sudden I couldn't find it anywhere and I would go to different stores and finally I found it with a new label and thought oh they just changed the packaging.. After the first use I was very disappointed. The old formula smelled and worked so much better! I really hope you consider making the old formula available again.
22465,1,Positive,"After reading the other reviews, I can now see that Clear has changed its formula, and I now know this is the reason for my scalp trouble. The original formula and scent were AMAZING! I have very dry and damaged hair from repeated coloring and bleaching sessions. But you could never tell because of how beautifully the old formula worked! For years, I had soft, smooth hair, the scent was pleasant, and this shampoo blew away all the others, even the expensive salon brands I've used in the past. The shampoo alone worked well enough to keep my hair at its best, even without conditioner! After using the new formula, I've got excessively oily hair, and painful sebum plugs deep in my scalp. This is horrible. I'm still trying out many different shampoos to see if I can soothe my scalp and control the oiliness. Clear, you had a great thing going... Why mess with a perfect product"
22466,1,Positive,"If any of you are experiencing the same disappointment as me, PLEASE take just one minute of you time to call clear care consumer services at 1800-372-6389 and let them know how they messed up . I have been using clear total care shampoo and conditioner for years and loved it, and now since they changed the ingredients it has totally changed the condition of my hair. It's now dry at the ends, doesn't nourish my scalp and leaves my hair weighed down looking oily!! Please. Ring back the original formula!! I have tried all the new clear lines and none even come close to how your guys product use to work. If anyone else is experiencing the same issue please call in to report it. Hopefully we can have the Original line brought back.. ughhhh now I need to find a new shampoo and conditioner until then ."
22467,1,Positive,"I used the original total care shampoo for a few years and I loved it. I got compliments on the look, feel, and scent of my hair daily, by far the best shampoo I and my family have ever used. Sadly that formula is replaced by a new and terrible formula. My hair now is greasy, not shiny, not soft, full of dandruff, heavy, and my hair now does not have that incredible smell that it used to have. I love my hair, but now I do not know what to do to help it because the old shampoo was perfect and now my hair is left to die with this new one. I have not seen anyone who likes this new shampoo. So please bring back the old formula, the non-24/7 total care. I used to recommend your shampoo all the time and I do not understand why you got rid of a beautiful gift to the world. I want to stay loyal to Clear, but you are making it very hard to do so by taking away all of your good products. And I do not know how much longer my hair and scalp can take this new formula because my hair now feels like it's dying."
22468,1,Positive,"Used to religiously buy and used this product with the old forma. The way it made my hair feel and look was amazing. The scents were sooo pleasant. The new formula makes my hair gross, greasy and not fresh looking. And the new scents are absolutely awful. Please bring back the old formula and scents. Until then I have completely switched brands."
22469,1,Positive,"You lost me until you bring back the old scent. The new one I absolutely can't stomach. Is there any left over old scent, if yes then I will buy it all, all of it. Please email me."
22470,1,Positive,"I loved the old formula and scent, I would stock up on it for months! Now the new formula has a scent I don't like and it doesn't make my hair as silky soft and smooth as it used to! Please switch back to the older formula and scent!!!"
22471,1,Positive,"I wanted to try the new formula before I took the word of the other reviews. The other reviews are CORRECT! The new formula is nothing like the old---my hair felt dry after I rinsed out the shampoo--I have a little of the original formula left so I washed my hair right away to see if there was a difference--AND THERE IS! Before I started using the original formula my hair was thin, stringy, dry and falling out. I have been using the original formula for a few years now and my hair is thicker, shiny, healthy and full! Please bring back the original formula!!!!!!!!!!! I don't want my hair to get thin, dry and stringy again!"
22472,1,Positive,"OLD FORMULA SHAMPOO WAS MY FAVORITE. THIS ONE DOES NOT DO THE OLD ONE JUSTICE. NOT ONLY DID THE OLD ONE SMELL GREAT, BUT IT WAS JUST AMAZING LEFT MY HAIR LOOKING FLAWLESS. THIS NEW FORMULA DOESN'T DO THE JOB QUITE AS WELL."
22474,1,Positive,"This shampoo and conditioner combo was my holy grail! Since they've changed the formula I have not been able to find anything that comes close. So sad...I have no idea why it changed, but please, please bring it back. Thank you!"
22475,1,Positive,What happened I used to love Clear Shampoo because of how amazing it smelled and how light it made my hair. Now it smells so bad. Coconut doesn't even do anything. The formula is way too thick and made my hair feel really gross. PLEASE BRING BACK THE OLD FORMULA!
22476,1,Positive,"I absolutely loved your original formula Stronger Lengths shampoo and conditioner. My whole family used it, and we all loved the smell and feel of our hair. My hair smelled great ALL DAY! Since you stopped selling it, I tried to switch to 24/7 Total Care, and I'm so disappointed. The smell is not as good or as long-lasting, and it doesn't seem to work as well. Please bring back your original formulas - I miss my Stronger Lengths!!!!"
22477,1,Positive,I swore by this shampoo and conditioner - it made my hair smooth - I could run a comb through it after washing without any struggle it was silky and wonderful - I would get compliments daily on how great my hair smelled. New formula is AWFUL! I have been on the hunt for something new because I can't continue to use this new formula - makes my hair greasy and heavy. Please let me know if you bring back the old stuff and i'll return!
22478,1,Positive,Please bring back the old formula. I really dislike the new formula. Plus it makes my hair greasy!! i am not a fan of the new scent ! A lot of my friends have stopped using this brand because of the formula change!!
22479,1,Positive,"I used to love clear. I have very oily hair and it used to help controlling it. When I went to my local big box and saw that they changed bottle and read that it was a new scent I thought I should buy a smaller bottle to see if I like the scent first. GOOD THING I DID! The smell is totally different, it doesn't control my oil anymore and it doesn't give me the body like it used to. I told everyone about clear when I first used it and liked it. Now, I am not so confident about recommending it. Please bring back the old formula and scent! I really don't like this new one."
22482,1,Positive,"I have been using Clear products for over 3 years. All my friends and family know that I swear by this shampoo/conditioner, and they have all gotten several recommendations from me to use these products. But after using the new formula and the new scent , I am going to sadly discontinue purchasing your products. I absolutely hate the new scent. It does not smell clean or fresh and the scent doesn't last. For the first time in over 3 years, my hair smells like hair! It also doesn't do anything for my hair, as far as helping with frizz or shine. I am so disappointed. Why would you change a good thing I mean, you guys were given a Allure Best of Beauty Award Winner, for pete's sake!"
22483,1,Positive,One of the main reasons I have loved Clear shampoo is the wonderful scent it had. The new scent is terrible and I don't feel like I get the same results as I used to. Please bring back the old formula!
22484,1,Positive,Do not care for new formula of shampoo and conditioner for 24/7 Total Care. Would really like the old formula back!
22485,1,Positive,"My holy grail shampoo and conditioner was Clear with the original scent and formula. It smelled AMAZING and lasted very long on my hair. I always received compliments about how my hair smelled so great. It left my hair very soft and shiny as well. So it used to be my dream shampoo and haven't used anything else. However, when I saw in stores that they changed the formula and scent, I was upset but still wanted to give it a try. I'm very disappointed and saddened that my favorite shampoo is gone and that this new formula is a complete disappointment. Why was there a need to changed the formula when it was perfect Now my hair doesnt smell as good (has a coconut like scent, which I am not a fan of) and it leaves my hair looking dull. Please bring back the old formula!!!!!!!!!!!!!! Now I'm on the search for a new shampoo and conditioner. So sad."
22489,1,Positive,This shampoo brought my dandruff back :(. I loved how the old total care shampoo smelled. Will try another brand now.
22490,1,Positive,"I used to absolutely love this shampoo conditioner! My favorite part was the smell! It was phenomenal! I would get compliments on my hair everyday saying my hair smelt delicious! When I purchased this new formula I was so Dissappointed. The scent was completely different, and as a woman with oily hair, this product weighed my hair down. I will not be repurchasing this product again. Now on the search for a new, great-smelling shampoo."
22491,1,Positive,"I must have found his gem right before they changed the formula like everyone in the 1-star section has mentioned. When I first discovered Clear, I felt like I had finally found my dream shampoo. There was no weight after I washed my hair. It was extremely healthy feeling and looking, and it smelled AMAZING. That is a thing of the past. Around March of this year, y'all must've launched your new formula, because my hair has been awful ever since. It feels greasy even after I style it, an hour or two after it has been washed. I had to buy clarifying shampoo to use to remove the buildup that your product has left on my hair. I would love to be a customer, but this new formula is bad, and I'm not the only one saying it. Please listen to your customers and bring back the old formula so we can all go back to having wonderful looking, and smelling, hair!"
22492,1,Positive,The new formula is not working. I bought one bottle and will not buy another. The new and improved has done nothing for my hair. It has caused dry scalp and skin irritation. Please bring back the original formula.
22493,1,Positive,I really miss your old scent been buying it for ever because of it I always got compliments. Got people to change to this shampoo and conditioner. Always had that scent all day long really miss the scent
22494,1,Positive,"Not a fan of the new formula, and particularly despise the new scent. This was the only shampoo conditioner I purchased for the past 4 years, and would have continued to do so if they hadn't changed it. I never write reviews but felt compelled to in hopes they would bring back the original. Until that happens, I'm forced to shop for a different brand because formula aside, I honestly can't stand the scent of the new shampoo conditioner."
22495,1,Positive,"I've been a clear lover for a while now, it was the only shampoo I bought because it didn't give me dandruff and the biggest reason I bought was because it smelt AMAZING! Everything was perfect (p.s I used only strong lengths shampoo and conditioner) until no store sells them anymore and they only sell the newer 24/7 bottles and I just can't stand the new smell..They've lost me as a customer because of this. :/"
22498,1,Positive,"As a long time user of this shampoo I was extremely disappointed to find the new formula is unusable for me. The old formula had a fantastic scent that was light and clean. Certain flowery scents give me migraines, so scent is a big factor for me in hair products. The new version is heavily scented and intolerable for me. The old formula left my hair clean, shiny, and manageable. Two days of the new formula left my hair heavy and greasy. Please bring back the old formula, otherwise you've lost a customer. :-("
22500,1,Positive,I do not like the new formula...I loved the old Clear Total care formula and scent. Please go back to this or at least have it as an option for purchase!
22501,1,Positive,"Use to love this line. However, since the new formula since September, my head has itched non stop."
22502,1,Positive,"This use to be my favorite shampoo and conditioner, It made my hair look and feel like I just walked out of the salon. I would get compliments on how great my hair smelled several times a day. People would often ask me what I was wearing that smelled so good and I would always reply with a smile It's my hair. Then I purchased this new formula and scent and instantly noticed the difference. My hair was weighted down and looked greasy and there was no beautiful scent. I've switched shampoos since and can't seem to find one that makes my hair look as good or smell as good as this shampoo once did. PLEASE BRING BACK THE OLD SCENT AND FORMULA. PLEASE!!!!"
22503,1,Positive,"Used the old formula for several years, people would compliment the way my hair smelled and looked all the time! The new formula leaves my hair weighed down and is just not the same. I'm sad that I now have to try to find a new shampoo that I will be happy with again."
22504,1,Positive,The new coconut scent is nowhere near as fabulous as the original scent. It is highly disappointing. Please bring back the old formula.
22506,1,Positive,I really don't like the new coconut smell. Please bring back the wonderful scent back for us. Obviously I am not the only one like that smell. I just bought 3 bottles of shampoo and 2 conditioner and discovered the smell has been changed to a coconut one. It really disappointed me with the smell and I am gonna return it. Sad to say that I am not going to repurchase it unless the wonderful scent being brought back :(
22507,1,Positive,I really don't like the new coconut smell. Please bring back the wonderful scent back for us. Obviously I am not the only one like that smell. I just bought 3 bottles of shampoo and 2 conditioner and discovered the smell has been changed to a coconut one. It really disappointed me with the smell and I am gonna return it. Sad to say that I am not going to repurchase it unless the wonderful scent being brought back :(
22510,1,Positive,"I have used CLEAR Total care shampoo and conditioner every since it hit the shelves and was very pleased with the product. It left my hair frizz free, light and not weighed down smelly great. Since the new formula has been released, my hair is weighed down and the new fragrance is horrible."
22513,1,Positive,Am very displeased with the new formula. The scent doesn't last in my hair like before. I wished you all would switch back to the old formula or make both so we can choose which one we want to buy
22515,1,Positive,"Use to love this product and would get compliments on how good my hair would smell.. The new formula weights down my hair, makes it oily and makes you smell like you bathed in tanning lotion.. please bring back the old formula!"
22516,1,Positive,"This new formula dried out my hair. After 2 years of using this product and promoting it, I will no longer use it or promote it unless it's changed back to the old ingredients."
22517,1,Positive,Clear Scalp Hair Therapy: Intensive Nourishment Balm. This is a very bad cheap product. I used this therapy for the first time and this wax like thing got permanently stuck to my hairs. I tried this product yesterday for the first time and after that I washed my hairs more than 20 times within this 24 hours. but I did not get success to reduce wax like thing is from my hair. I am so upset because prior to applying this product my hair was too smooth and it very long. I love my hair and really do not want to cut my hairs just because of this cheap product. I do not understand what to do. my recommandation to all who love their hair please do not even think of trying this Scalp therapy. its bad very bad. ( (
22518,1,Positive,I received a sample of this shampoo. And at first loved the smell and consistency of the product and the lather. But as some days went by. I noticed my head starting to get itchy. Was bad enough thaty scalp got dry and scabby in some spots. I'm usually not sensitive or have problems with any shampoo but for some reason this gave me a reaction. This review was collected as part of a promotion.
22520,2,Positive,Love the smell of this product but after washing my hair in the morning by the afternoon my hair was oily like I never had washed it.
22521,2,Positive,I was using total hair care clear for years. Tried the new formula and hate it. It was the best shampoo ever until it was changed.
22522,2,Positive,"I used to use the original Clear shampoo and conditioner and believed it to be a godsend, that's how great it was! My hair always stayed looking amazing and I was able to say goodbye to my dry scalp and flakes. Unfortunately, this new 24/7 formula leaves my hair greasy and flat the day after I wash it. I've also been dealing with an itchy scalp and dandruff. Please bring back the original formula for the sake of the brand and all of these dissatisfied customers."
22523,2,Positive,"I used to love this shampoo until you changed the formula. I don't care for the new scent, almost smells musty. My hair doesn't feel as clean with this new formula. The only thing that didn't change is it still makes my hair shiny. However, I will not buy it anymore. Please listen to all these reviews asking for the old formula back. I have not yet found a substitute for the old formula. It was the best shampoo and conditioner."
22524,2,Positive,"I used to marvel at how clean and bouncy my hair was....sorry not any more. I am thoroughly confused about what shampoo to switch to. I previously recommended this old one to my daughter and she promptly returned her purchase to me! My hair is over greasy with oily build up, and I am washing it constantly. Flat top is not something to be pleased about!"
22525,2,Positive,"I have used this product for a long time and loved it. Now it has coconut milk in it, and I can't find any of the clear products in any of the stores. It's so disappointing that I c s nth find it anywhere!! My daughter and I have used total care and we don't care of the added coconut milk, and the scent has changed. Please bring back the original products!! Shampoos and conditioners!!!! I can't recommend these products anymore because we c s nth find them anywhere!!! These ratios g are based on the original products"
22526,2,Positive,"When I first found this shampoo it was a holy grail for me. I loved it! Since they have changed it, it's not the same. I added it to my shampoo graveyard of things that don't work. Sad, I had finally found something that worked for my greasy hair. Made my hair so soft and manageable I didn't even have to style it. I don't buy this anymore, still in search of something that works as good as this used to."
22527,2,Positive,"Started using Clear a few years ago and fell IN LOVE. Have been searching everywhere for the type that I used to use with no luck. Why is there no longer a Volumizing Shampoo and Conditioner The best shampoo I've ever used and it gets taken away. I had never received more compliments on my natural hair than when I was using the Clear Volumizing shampoo and conditioner. REALLY disappointed and would love if you could bring that back. For someone with fine, shiny hair, we dont need moisture, hydration. I have tried the color and heat conquerer and my hair never got fully clean and the scent is no longer desirable. HELP! BRING BACK THE BEST SHAMPOO EVER! I will buy it for life. My reviews will be of the current product line as is. This review would be the complete opposite, had the old formula not gone away."
22528,2,Positive,"This new formula is not anywhere near as good as the old. The old left my hair smelling great and so shiny and soft for 4-5 days. The new formula softens my hair but not as much as the old and it does smell good after freshly washed but by the end of the next day, smells as if it was not washed for days and is knotted and dry on the ends. Also I was very limited on the type of shampoo/conditioner I could use as some of the new formulas contain algae, cactus, or berry extract all of which I am allergic too, so maybe this hair type shampoo/conditioner is wrong for my hair type, but was the only one I had to choose from due to allergens. I used the old formula for 4 years and it was the only thing that made my hair beautiful and grew from very short to extremely long using the old formula and it was healthy. The new formula doesn't seem to benefit my hair nearly as much. Sad to say but I will no loner be using this product in this formula, please bring back the old formula."
22529,2,Positive,I've used the clear shampoo and conditioner for several years and with the new formula I became completely allergic with a rash from head to toe. I had to go on prednisone for the rash because it was unbearably itchy and raised bumps all over me. Can you please tell me what's in the new one that wasn't in the old one so I can know what it is I have to watch out for. Thank you in advance
22530,2,Positive,"This product looked soooo good, so I decided to try the 2 dollar sample shampoo. Good thing I didn't buy the whole thing because it made my hair so oily, dry and just felt gross. It might only be my hair, since other people seemed to have liked it, but I hate it. The one thing I do like is that it has a very good fragrance, but I wouldn't use it again. My hair actually looked oilier than before I had washed it."
22531,2,Positive,"I used to love this shampoo until you changed the formula. I don't care for the new scent, almost smells musty. My hair doesn't feel as clean with this new formula. The only thing that didn't change is it still makes my hair shiny. However, I will not buy it anymore. Please listen to all these reviews asking for the old formula back. I have not yet found a substitute for the old formula. It was the best shampoo and conditioner."
22532,2,Positive,"I used to marvel at how clean and bouncy my hair was....sorry not any more. I am thoroughly confused about what shampoo to switch to. I previously recommended this old one to my daughter and she promptly returned her purchase to me! My hair is over greasy with oily build up, and I am washing it constantly. Flat top is not something to be pleased about!"
22533,2,Positive,"This new formula is not anywhere near as good as the old. The old left my hair smelling great and so shiny and soft for 4-5 days. The new formula softens my hair but not as much as the old and it does smell good after freshly washed but by the end of the next day, smells as if it was not washed for days and is knotted and dry on the ends. Also I was very limited on the type of shampoo/conditioner I could use as some of the new formulas contain algae, cactus, or berry extract all of which I am allergic too, so maybe this hair type shampoo/conditioner is wrong for my hair type, but was the only one I had to choose from due to allergens. I used the old formula for 4 years and it was the only thing that made my hair beautiful and grew from very short to extremely long using the old formula and it was healthy. The new formula doesn't seem to benefit my hair nearly as much. Sad to say but I will no loner be using this product in this formula, please bring back the old formula."
22534,2,Positive,"Started using Clear a few years ago and fell IN LOVE. Have been searching everywhere for the type that I used to use with no luck. Why is there no longer a Volumizing Shampoo and Conditioner The best shampoo I've ever used and it gets taken away. I had never received more compliments on my natural hair than when I was using the Clear Volumizing shampoo and conditioner. REALLY disappointed and would love if you could bring that back. For someone with fine, shiny hair, we dont need moisture, hydration. I have tried the color and heat conquerer and my hair never got fully clean and the scent is no longer desirable. HELP! BRING BACK THE BEST SHAMPOO EVER! I will buy it for life. My reviews will be of the current product line as is. This review would be the complete opposite, had the old formula not gone away."
22535,2,Positive,"I used to use the original Clear shampoo and conditioner and believed it to be a godsend, that's how great it was! My hair always stayed looking amazing and I was able to say goodbye to my dry scalp and flakes. Unfortunately, this new 24/7 formula leaves my hair greasy and flat the day after I wash it. I've also been dealing with an itchy scalp and dandruff. Please bring back the original formula for the sake of the brand and all of these dissatisfied customers."
22536,2,Positive,Love the smell of this product but after washing my hair in the morning by the afternoon my hair was oily like I never had washed it.
22537,2,Positive,I was using total hair care clear for years. Tried the new formula and hate it. It was the best shampoo ever until it was changed.
22538,2,Positive,"I used this for the first time last night and my husband walked into the bedroom and said, I can smell your shower all the way out in the garage! Not a bad shampoo, but fragrance isn't haircare. Take it down a notch with the scent."
22539,2,Positive,"When I started using Clear shampoo and conditioner I loved it. My hair felt softer and smoother. After a couple weeks, though, I started to notice some flakes. I have never had dandruff in my entire life so this freaked me out a little bit. The only thing in my hair care routine I had changed was the shampoo and conditioner, so I figured it was that, but wasn't absolutely positive. I stopped using it and used Head Shoulders for a few weeks before going back to my regular shampoo. Immediately my hair went back to normal (and was flake-free). After a couple months I decided to try Clear again, since I had a lot left. After about three days I started to get flakes again. My hair is on the dry side, so maybe this makes sense, but as I mentioned, this is the first shampoo/conditioner I have ever tried that caused flakes."
22724,1,Positive,All the bags of chips had burst open and were all over the box. I had to go buy more chips. This review was collected as part of a promotion.
22725,1,Positive,Purchased for one of my boys. They love them always have!
22881,1,Positive,I did not like this items strong scent ... not for me. I will stick to the Kiss My Face Pure Olive Oil Fragrance Free Soap.
22884,1,Positive,could have left this one on the shelf but it had a great box
22885,1,Positive,"This movie is much worse that expected. The 1997 Broderick movie is much better. The producers went back to the popular Japanese format that were great for teenagers, but just doesn't work for adults."
22893,1,Positive,I missed this at the movies and to be honest I'm glad I did. I guess with such a classic to work from I expected far more then just 2 hours of total cgi.. Guess I was expecting to much to hope there was alittle story line. Think I sell it on Amazon as used and be on my way
22898,1,Positive,you have good actors participating in a movie without drama.
22901,1,Positive,great movie but what I revieved was totally wrong...I ordered a blu ray steelbook and got a DVD ???wow what a mess to fix as the store and on the telephone..but it got solved..
22903,1,Positive,I like Godzilla movies and grew up with them. So I was excited to see this. The best part of the blu ray was the extra footage that best buy offers. Although I don't think it's exclusive?
22904,1,Positive,"I 've seem a few Godzilla movies, the previous one I though was pretty good, this last one is as bad as it can be, it was just a waste of money, I am glad that I did not go to the theatre"
22906,1,Positive,Got it because it was 3DOther wise would have got the bootleg for $2
22910,1,Positive,"First rate actors (Bryan Cranston, Juliette Binoche, David Straitharn) in a gloomy, over-dramatized monster movie. The big guy gets surprisingly little screen time, and duplicating the 50's rubber suit Godzilla in CGI seems misguided."
22911,1,Positive,This movie is boring. You are better of renting it than owing it. There is been many remakes of Godzilla and this offers nothing better
22913,1,Positive,I usually love science fiction and this type of movie but found this one very boring. My husband and kids liked it though.
22915,1,Positive,Not crazy about the movie. The old Godzilla was so much better. Wouldn't watch it again
22919,1,Positive,Description says this is a MetalPak (steelbook). This is just a regular plastic blu-ray case. Movie is great but this gets the poor rating for a an incorrectly advertised product
22921,2,Positive,REMINDED ME OF THE GODZILLA MOVIES OF OLD. KIND OF SLOW AND NOT MUCH OF GODZILLA HIMSELF IN THE MOVIE.
22922,2,Positive,"This movie was slow to develop, didn't catch my interest through the characters, and in general was disappointing. The best parts were the special effects and fight scenes toward the end of the movie. It's okay for a one time watch."
22923,2,Positive,It was an OK film. A little toooo long winded. Need to find BETTER actors in these type of films in my opinion.
22924,2,Positive,Godzilla was great and Brian Cranston was great. There wasn't enough Godzilla in it. long and boring not enough monsters.
22926,2,Positive,I'm a fan of the original Godzilla and the efforts to revamp this property just fall short in my opinion
22931,2,Positive,"Not bad, could use better directing and more backstory with the types of monsters. The fight scenes were pretty cool, it just took the entire movie before seeing them."
22932,2,Positive,"I guess I miss the cheesy black and white Japanese versions of Godzilla from my youth, this was nothing close to that. The newest or relatively closest version of Godzilla that is worth anything is the parody that is mentioned in ""Austin Powers Gold Member"". The Lt in the movie had way too many close calls and still was able to make it home without getting hurt. And Godzilla saves the day in the end? Really? I dozed twice during the movie and had to wake myself up to finish it. I tried to watch completely, but it is what it is."
22933,2,Positive,the movie wasnt a real godzilla movie. didnt show him enough. the other to monsters were shown a lot more
22934,2,Positive,Movie is good ..... the 3d version looks like a conversion to 3d... really dark in some spots actually hard to see...i would have bought the blue ray if nwe it was this dark.
22935,2,Positive,it was to long no good shots of Godzilla and dark the old was better
22936,2,Positive,I lost interest in the first 15 minutes. Was this supposed to be a continuation of the 1st Godzilla?
22939,2,Positive,Im surprised how many people liked this movie! It's really not enough of a Godzilla movie for me to recommend. Do yourself a favor and buy the Criterion original or the box set with all the Godzilla movies for the same price!
22943,2,Positive,"the movie it self was fine , I guess my expectations of the movie content were not met"
22946,2,Positive,"I am a Godzilla fan. I wanted to see this at the movie theater but was not able. The story line was very good, what blew it for me was I could not make out all of the night scenes. They were filmed or transfered to dark, only shadows could be seen."
22948,2,Positive,"This movie had some great special effects, but is was really just OK. The premise of a cover up was an interesting way to start the story, but then Cranston is gone and there was not nearly enough action with the title character. It ends up being a weak love story."
22949,2,Positive,"Movie was average, had some good action scenes, but a lot of the effects were done on the dark side and harder to see. Was hoping for more of a good ""bad"" movie, but was just okay. Dialog and story had potential but never really took off."
22951,2,Positive,The movie could have been much better if the writers and the directors would have focus more on the original Godzilla movie. I was kind of disappointed in the movie all in all.
22953,2,Positive,"The movie was ok, but not what I was expecting. Would not be a movie I will watch again."
22954,2,Positive,"Not the best Godzilla movie. I understand the throwback to early Japanese cinema, where Godzilla would take on another monster jeopardizing mankind but to be honest I started to fall asleep during the last forty minutes. Borrow it or wait until it shows up on cable. Only add it to your collection if you are a big G fan."
22955,2,Positive,"Seemed a bit of a let down to have such amazing graphics and action, yet very lacking in storyline. The point of watching a movie has to have some meat to keep the audience interested, seems this one didn't quite follow-thru."
22956,2,Positive,No as moving as the original. Too much of a lot of nothing.
22957,2,Positive,This was a pretty good remake because this movie took more time to develop the story. I was a bit disappointed on the lack of story telling about the star Godzilla but it wasn't bad.
22960,2,Positive,Movie was not as good as the previews led one to believe. Would not have bought it had I known how dragged out it was.
22962,2,Positive,"The original is still the best because it is ""so bad it is good"". The action was great of course but it got boring very fast."
22965,2,Positive,"blu ray quality is good but movie is ok,to much talketive scenes"
22966,2,Positive,"I found the movie Godzilla just OK, not great, not fantastic, just OK. Thought Cranston would have had a larger role."
22967,2,Positive,I had high hopes for this movie and when i finally watched it the movie was a big let down.
22968,2,Positive,I wasn't very impressed with this movie because I felt like it didn't show very much about Godzilla. However we did enjoy the story and great affects.
22969,2,Positive,Movie was not that good (I fell asleep during it). Also movie picture was very dark. I would not recommend.
22970,2,Positive,"Good one time movie, I will prefer renting this movie not worth having that on your collection"
22972,2,Positive,to much and the old movie has better story. to much activety
22977,2,Positive,"It was 1hr & 26 minutes before you got to see Godzilla for more than a few seconds. Then the main theme which seemed to be Godzilla was too long in coming, the fight was ok but you had to wait for any real action and i had lost interest by then.Very disappointing.Wish i had not spent the money!!!!!"
26226,2,Positive,Needs less sodium. But ok.
26261,1,Positive,Like others have commented the quality of the transfer was not that great. Probably could have gotten just the same quality from a upscaled DVD. Also like one of the other posters said you have to turn on subtitles otherwise you don't know what is going on through half the movie. The DVD automatically subtitles the foreign language parts while this one doesn't. Basically I wish I hadn't spent $10 on it.
26262,2,Positive,"Ok, for everybody out there. Stargate is a great movie. If you haven't seen it, you need to. If you have, then you already know what I'm talking about. My purpose here, though, is not to tout a great movie, but blast Lion's Gate for releasing such a poor quality product. I own a good collection of Blu-Ray movies and they all look great on my 1080p Mitsubishi on a PS3. Stargate, however, looks like they ripped a VHS cassette tape and put it on a Blu-Ray disk. Sad. So, for my opinion, I say that your money is better spent on the DVD version. It will be cheaper and look the same."
