,reviews_rating,user_sentiment,reviews_text
23969,4,Negative,Thank GOD! they made this movie to get rid of that last crapshow
23983,4,Negative,Had seen in theaters. My grandson watches the Godzilla movies with me so I purchased this for us to watch together.
23999,4,Negative,I recommend this movie if you like mystery and sci fi.
24002,4,Negative,"who doesn't like big scary monsters!! what I expected from a movie like this.. just fun, lots of damage and GODZILLA!!!"
24005,4,Negative,"I think some of the reviewers were right when they said Godzilla was a little chubby compared to past versions. I thought this one was way better than the last, that one was bad. The people did more damage trying to kill it than Godzilla did itself. Having Bryan Cranston playing a bigger or longer role in the movie may have brought it up a notch. All in all it was too bad."
24032,4,Negative,How can you go wrong with Godzilla an action packed movie
24039,4,Negative,Enjoyed this in the theater and at home. Can't go wrong with this.
24059,4,Negative,A must have for anyone who likes the monster Godzilla.
24096,4,Negative,"Everyone else in the house was hoping it wasn't going to turn into the last Godzilla movie. And it didn't. My only disappointment was *Spoiler Alert* Bryan Cranston dying so early on. I was looking forward to him being in the entire movie. Having said that, I really liked this one (other than that one thing) and am actually looking forward to the next one."
24129,4,Negative,"I was surprised that the movie wasn't that bad, for a godzilla movie. Was Def better then the one previously made."
24144,4,Negative,I was worried it would not live up to what I remember but it did.
24160,4,Negative,"godzilla for once is not the enemy against mankind, instead he's the protector of any threats to humanity"
24169,4,Negative,"He does it again!! He is always made out to be the bad guy, guess he shows them differently."
24183,4,Negative,A solid movie with a weak lead actor (human) but a solid star in Godzilla.
24190,4,Negative,this t.v. was purchased as a christmas gift and as of this message has not been used
24192,4,Negative,"A Godzilla movie that was tailor made for Toho fans, NOT the summer blockbuster crowd..."
24208,4,Negative,Movie was on sale and cheaper than amazon so I picked it up. Wish the dvd copies came with digital copies though.
24221,4,Negative,"If you're a Godzilla fan, as I am, you know already. This is a terrific reboot/reimagining of the King of the Kaiju. It's faithful enough to the original concept for the purists, with enough over-the-top destruction to warrant the update. If you're not into monster movies, you're probably not going to get into this."
24241,4,Negative,My husband is a fan of Godzilla for years. We had seen terrible take of American version of Godzilla story but this one did not disappoint us.
24250,4,Negative,"I liked this movie, but not loved it. It was difficult to get the first time I watched it."
24253,4,Negative,bryan cranston is the man.too bad he didn't get a little more screen time in this film
24258,4,Negative,Better than a lot of the godzilla movies that have came out in the past it starts out slow but picks up
24259,4,Negative,Godzilla has come a long way since the days of black and white
24271,4,Negative,"My son LOVES this movie, so getting a digital copy is a MUST for kindle. Blue ray, dvd, and digital for under $10"
24274,4,Negative,Had to have this...been a fan of Godzilla since the 90's
24278,4,Negative,Got this movie during the black Friday sale..a well made choice.
24288,4,Negative,I was waiting for this to go on sale. Bought it on Thanksgiving night.We watched it the next night with the grandkids. It kept their interest
24292,4,Negative,Movie is fun but sometimes is slow paced and godzilla appears very briefly throughout the movie.
24303,4,Negative,Not a bad movie...some things were questionable about the movie but still viewable.
24318,4,Negative,"Plot moves a little slow and not a lot of Godzilla time on screen, overall I'd still rate this movie 4 stars."
24334,4,Negative,Didnt know what to make of this movie until I saw it. Decent remake where others have failed
24361,4,Negative,The beginning grabs you well enough to make you hold on until the end...
24362,4,Negative,product as described works as expected no issues with this
24364,4,Negative,Reminding me of when I was a young child and I would watch Godzilla vs Monthra on KTLA. Just an updated version with more explosions. Not to bad of a movie.
24379,4,Negative,Two words Godzilla and bluray enough said watch this movie
24395,4,Negative,This Godzilla crushed the last one that was made 15 years ago.
24403,4,Negative,Expensive at first release but I caught it on sale.
24417,4,Negative,A little different twist on the age-old monster story!
24418,4,Negative,My kids like the movie............................
24419,4,Negative,Good graphics and storyline the main characters did not make stupid decisions that usually drive me crazy
24432,4,Negative,I remember Saturday afternoons waiting to watch Godzilla. Epic moments. I see the original films now and wonder why was I so afraid. The remakes in my opinion have been horrible until now. Loved this movie.
24459,4,Negative,"Overall, a terrific film. It's a shame that the actors that made me want to see it (Cranston, Binoche, Watanabe) are hardly in it. in stead we have to follow Aaron Johnson and Elizabeth olsons characters who unfortunately are not that interesting.However, the effects, action sequences and direction all make up for it's character shortcomings."
24466,4,Negative,I bought this for my younger son who loves Godzilla
24523,5,Negative,"Well made remake. Fun movie to watch, not too scary for kids."
24539,5,Negative,I would recommend this movie to any 3-D movie buff
24555,5,Negative,I grew up watching Godzilla on TV and bought this for my nephew. It was a hit with him!
24560,5,Negative,"I read some complaints by people who didn't like the late appearance of Godzilla. This wasn't a problem for me. The filmmakers were setting up the situation and this new interpretation of Godzilla. They then brought back the King of the Monsters, a force of nature, in all his near-indestructible glory. The human parts of the story are a tad hackneyed, but they work because Godzilla movies are about the people affected by the actions of the creatures."
24571,5,Negative,Picked up movie in store after buying online. Had no issues in the experience.
24579,5,Negative,Another must have movie for my home library........
24587,5,Negative,What would we do without Godzilla! Where would it go next?
24600,5,Negative,Godzilla was my childhood and I'm so glad they redeemed every bad Godzilla movie I saw when I was younger. This made up for all of it!
24616,5,Negative,If you are a big Gozilla fan then you need to watch this movie
24619,5,Negative,"This is a no-brainer. Pick this one up, ASAP! GODZILLA!"
24636,5,Negative,"If you are a Godzilla movie fan, you will like this movie."
24699,5,Negative,"Do I review the movie or the product? I don't know. Anyway, GREAT MOVIE! Silly dialogue. Walter White is a conspiracy theorist. Quicksilver squints and pouts that he's too slow to do much. Godzilla's fat but still has it, and Asain people are still afraid of Gojira."
24706,5,Negative,As a life long Godzilla fan this is one movie I couldn't pass up. Godzilla saves the world from monsters and does some landscaping in the process.
24708,5,Negative,This movie is one of my all-time favorites. Godzilla is Back!!
24775,5,Negative,bought it for a friend who is a godzilla nut. xmas gift
24789,5,Negative,Grandson has watched the movie several times and loves it
24810,5,Negative,Being a fan of Monster Movies and Godzilla growing up. I knew I had to get this movie for my dvd collection!
24811,5,Negative,The start of the monster movie universe. A must!!!
24820,5,Negative,"Finally, a movie that does Godzilla justice. The CGI doesn't look fake. The camera angles on the shots give it realism! The story/plot of the main character becomes interwoven methodically. If you're a fan of the Godzilla, this is a must."
24824,5,Negative,"It doesn't state it on the packaging but, my copy included a Digital Copy of the movie. Definitely a plus"
24829,5,Negative,"Finally, a Godzilla movie that pays respect to the classics."
24830,5,Negative,I've waited for the proper Godzilla and this one delivered!!!
24844,5,Negative,Man this movie is awesome...sure there is not enough godzilla in it but when the king of monsters is there you can feel the impact he makes...
24861,5,Negative,"Spoiler alert this movie ties in with Kong Skull Island, Monarch is as it again"
24869,5,Negative,Again adding to my bluray collection.Been a fan of Godzilla since I was little.
24880,5,Negative,If you watch King King.... You have to watch Godzilla
24887,5,Negative,"Movie starts slow but picks up, very action packed"
24917,5,Negative,"Well it's godzilla, what else is there to say, King of the Monsters returns"
24918,5,Negative,I was expecting junk but this movie rocks! Pick it up.
24923,5,Negative,I have always been a big fan of Godzilla and always will be
24927,5,Negative,"I missed this in the theatre, so i had to pick it up.It's a godzilla movie so you know what you're going to get from the start. I always buy the packs like this so i can get the digital, Blu ray and the DVD"
24942,5,Negative,What can we say....Godzilla is the King of monsters! AWESOME MOVIE!!! Not like the stupid iguana flic!!!
24977,5,Negative,"I saw this movie in the theater twice, couldn't wait till it came out. Watched it again with my girlfriends kids the other night. They loved it too. the only bad thing is it takes Godzilla so long to make his arrival!"
24978,5,Negative,I would recommend this film to anyone who is a fan of the original..Superbly done...
24987,5,Negative,Godzilla is still the King of Monster's now who's next.... Now Just Bring It
24993,5,Negative,Godzilla is back and in a big way. Don't mess around with the big G
25013,5,Negative,This reminds me of being a little girl watching the Japanese version
25045,5,Negative,Good....movie......................................
25050,5,Negative,Now this is the godzilla I've been waiting for. If you're not an old school fanatic then this is not for you.
25064,5,Negative,"This movie was so much better than the Mathew Broderick version. If that left a bad taste in your mouth, this one will make up for it!"
25073,5,Negative,I couldn't wait to see this movie! It was what I thought it would be! I would definitely recommend this movie to watch!
25078,5,Negative,"I actually felt like I was watching a monster movie, not just a giant dinosaur running around the city"
25119,5,Negative,"(minimum required characters: 50), (minimum required characters left: 17), (minimum required characters left: 17), (minimum required characters left: 17)"
25175,5,Negative,The movie is awesomegreat features and recommended
25177,5,Negative,This reboot of the Godzilla francise exceeded all my expectations!
25193,5,Negative,Godzilla as it was meant to be! ...without Matthew Broderick!!!
25198,5,Negative,I can't wait until they start filming Godzilla VS. King Kong!!!
25213,5,Negative,this completes my collection of Godzilla movies until the next one is released
25328,5,Negative,I have seen it in the movie theaters and wanted to add it to my movie collection.
25363,5,Negative,Finally Godzilla has been reborn to the awesomness i grew up watching in the 80's
25393,5,Negative,The King of Monsters has returned!!! Looking forward to seeing future movies in the franchise!
25436,5,Negative,Great movie - love the fact they mad Godzilla the hero instead of the bad guy - KINDA
25499,5,Negative,Godzilla (2014) This is a bad Godzilla..... it don't look like the old one the kids look at it over and over.......This is the new Godzilla.
25503,5,Negative,"When asking why things happen in the world the way they do, find some answers in this movie, and its sequel."
25505,5,Negative,Solid beginning for the franchise can't wait for the sequel!!!! It's the KIIIINNNNGGGG of monsters that is.....
25509,5,Negative,Godzilla you remember from childhood! A must see!!
25524,5,Negative,It is a Blast to see GodzillaWipe out WaikikiKind of weirdSeeing the actorFrom Breaking Bad
25533,5,Negative,It had a plot and didn't drag on to get to the point. This movie had the CGI version of the man in a rubber suit. It was nostalgic.
25551,5,Negative,Been a Godzilla Fan for Decades!!! This movie is a Keep!!!!
25591,5,Negative,I recommend this movie. Well done! A movie that you can watch over and over.
25592,5,Negative,"If you are looking for a movie that is just plain fun to watch, this is it! If you are looking for a boring, Oscar winning movie, you will be disappointed. Don't take life so seriously and get this movie and enjoy."
25653,5,Negative,This was a gift for my Dad. He loves the movie and watches it all the time.
25655,5,Negative,The movie exceeded my expectations it kept my interest fro the entire movie
25658,5,Negative,There isn't anything bad that I can say. The movie comes with a DVD and Blu-Ray copy. I can watch the Blu-Ray in my room and the kids can watch the DVD in their room.
25680,5,Negative,Awsome movie. Ilove the way the made godzilla. Wish they have shown godzilla from the begining fitghing
25693,5,Negative,"Didn't think I would like this movie but, it was awesome!p"
25729,5,Negative,This is the Godzilla movie I've been waiting years for!
25730,5,Negative,I would definitely recommend this movie to a friend.
25731,5,Negative,My daughter and i love this movie. You cant go wrong with Blue Atomic Fire
25736,5,Negative,Simply a must see for all Godzilla fans!!!!!!!!!!!!
25747,5,Negative,"I was told when i was paying for the dvd that they heard some people didn't like the movie, we watched it ( about 3 times that week) and only have this to say ""it's Godzilla - enough said"""
25755,5,Negative,The one I grew up with... The lizard you wanna cheer for.
25796,5,Negative,One of the few movies I was looking forward too this summer.
25817,5,Negative,Go see this if nothing else you can root for Godzilla as its a plus!
25850,5,Negative,"I admit. My only other experience with Godzilla was that poor attempt in the late '90s, so I was understandably wary with this release. Boy am I relieved that I'm not alone in shunning the '90s version (if you could call it that)! This movie packs action with a solid story line; the pace was somewhat slow to start, but picks up as the movie goes on. Good choice for a movie night with friends."
25863,5,Negative,There's a big monster in Japan. A husband and Wife work together.
25883,5,Negative,If you are a fan of godzilla man this movie is beastttttt.
25891,5,Negative,"My only complaint is the fact that the movie focuses a bit too much on the humans instead of the monsters, hopefully the sequel will fix this."
25894,5,Negative,A dark tale of nuclear power gone wrong. The G-Man comes to the rescue and displays his terrible temper and rampage.
25902,5,Negative,Not understanding all the hate on this movie. It is amazing.
25920,5,Negative,Product worked perfectly. Movie was a B-. Plot was awful.
25928,5,Negative,Very different than any other Godzilla movie. It's been modernized
25950,5,Negative,miss it in cinema so I bought it for watching at home.
25956,5,Negative,This is an action packed movie from start to finish. Godzilla looks so real unlike the older Godzilla movies where it looked so fake.
25963,5,Negative,This was purchased as a present for Christmas. A remake of a SciFi movie
25993,5,Negative,Lots of shooting guns and destruction all over the nicest city in the world.
26009,5,Negative,"Get it on bluray, its the only way to watch it. Hopefully there still coming out with a trilogy of the version of Godzilla"
26014,5,Negative,I went the movie theatres and saw this movie and just had to buy it.
26023,5,Negative,Good ole Godzilla saving the city from evil creatures. Just like the old movies.
26035,5,Negative,First hour kinda slow but the anticipation to see Godzilla is crazy!
26038,5,Negative,"though was a remake of old one I didn't expect much, was I wrong"
26053,5,Negative,Saw this in IMAX and had to have it. Black Friday sale price was a no brainer.
26059,5,Negative,Saw it in the theater and knew I would buy the blu ray once it came out. Black Friday pricing made it a no brainer!
26073,5,Negative,Godzilla kicks a** and shows whos the boss in the movie
26077,5,Negative,"My grandson had to have this movie, he has watched it over and over"
26103,5,Negative,This was a movie in 3d. Just like I was hoping for.
26139,5,Negative,This is how a remake of Godzilla should be made!!1
26170,5,Negative,So the move beginnings with this history which I like. In typical Godzilla fashion it goes into the humanness of the monster Godzilla and his connection with humanity. A must see film!
26177,5,Negative,"If you are a Godzilla fan, this is the movie you have been waiting for!"
26196,5,Negative,I grew up watching godzilla movies and this is the one I have been waiting for!
26208,5,Negative,The movie is awesome???great features and recommended???
26209,5,Negative,These remind me of the brownie nut cookies Pepperidge Farm discontinued years ago that I miss.
26217,5,Negative,"I have tried absolutely everything to get the hard water residue off my dishwasher and dishes...and my condo has terrible hard water. I've used Cascade Platinum (this product shouldn't exist..it has ruined some of my favorite things, by the way!) as well as other pressed tablet products but it was always the same gritty leftover disgusting grossness all over my silverware and crystal and no matter how hot the water I used or how many ultra hot rinses, it just got worse. The Finish Orange Gelpacs have been awesome...I used them ages ago, but they have been really hard to find until a few weeks ago, and I'm so glad I started using them again. My hard water did not suddenly disappear, for any skeptics...my hair will attest to that! This stuff is amazing."
26229,4,Negative,I add ground turkey with this sauce and my entire family loves it. They can not believe that it's Ragu!
26235,5,Negative,Ragu is my 1 choice in sauce for spaghetti.
26236,5,Negative,I buy this item often. I do recommend this product
26237,5,Negative,My mom used this sauce when I was a child and this is the only sauce I use with my family.
26238,5,Negative,It's Ragu
26239,5,Negative,It was just the taste I was looking for!
26247,5,Negative,"Ragu Old World Style is not cooked with meat. Has fewer calories and less salt. Resealable container allows for multiple uses and easy pouring. I use this for pizza sauce, soup base, on pastas and polenta."
26258,5,Negative,"If you are looking for a sauce to heat-and-eat right out of the jar, I wouldn't recommend this one. If you are looking for a plain, well-made sauce base that you can customize, this is a good one."
26296,4,Negative,Where Does The Stargate Lead ? Maybe Into A Television Series ?
26328,5,Negative,Hard not to like what spawned the series SG1. Whenever I go back and watch my SG1s I have to watch the movie first. Now i have it on BluRay instead of a dual sided DVD that you have to flip halfway through.....Yes I actually still have some of those.
26351,5,Negative,Definitely not your average sci-fi flick. Well thought out direction.
26369,5,Negative,"The Stargate movie features Kurt Russell As U.S. Airforce Colonel Jack O??eil, James Spader As Archaeologist And linguist Dr. Daniel Jackson, Jaye Davidson as Ra, Alexis Cruz As Skaara, Mili Avital As Shauri, Eric Avari As Kasuf,And Viveca LAndfors As Dr. Catherine Langford etc.. The character of Dr. Daniel Jackson is helping Jack O??eil and other members of his groups towards a mission that they unexpectedly find trouble at first returning back to their preferred destination. What complicates matters is that the group ends up having little choice to help a group of people who are enslaved by a charismatic but evil ruler. One of the members unexpectedly develops romantic feelings for one of the locals which indirectly shape multiple plots of the movie."
26374,5,Negative,"Kurt russel represents america and blows up a very expensive space station, he did it with so much conviciton he shoulda won da oscar. My boy James spader in this flick, he still has hair and looks really scared, but he like indiana jones in this movie trine keep the peace. but some crazy alien egyptian aint having it, so guess what, they fight about it."
26390,5,Negative,THE STARGATE BLUE RAY MOVIE IS THE STORY OF WHAT MAY HAVE HAPPEN.
26421,5,Negative,I have always like this movie. I hope that this review process could be A LOT shorter.
26573,4,Negative,"My daughter in law keeps this in her diaper bag, now, being the grandma with the pool, I keep some here now too. I'll admit I haven't compared it to any other, but it works well."
26587,4,Negative,I like the product of aveeno
26593,4,Negative,"I started using this on my now 3 year old daughter when she was only a year and a half old, she has a slightly sensitive skin and this worked well for her no reaction at all. Four star because it's a little thick and hard to spread but nothing too much to a point that it bothers her."
26599,4,Negative,Works well. Doesn't break out baby's skin. Only complaint is it sometimes flakes.
26602,4,Negative,"My daughter has eczema and is extra sensitive to even eczema specific products (broke out with babyganics eczema formula) so I was hesitant to use this on her. However it turned out to be a decent option for her sensitive skin. The 3 times I have used it so far I did not notice any rash, bumps or itching (trust me my 7 month old daughter does not hesitate to scratch if something is irritating her skin). Despite other reviews she did not scratch any once applied, my only complaint is that it clumps and cakes up whether I use a thin layer/thick layer/well rubbed in. It looks as if someone lazily put cream on her and didnt bother to rub it in.Overall a descent product, did well in water, just wish it looked better after applied."
26612,5,Negative,Stays on and protects!
26615,5,Negative,I use this myself even though this is branded for babies as this sunscreen is less sticky than others I've used but not too watery at the same time.
26616,5,Negative,"I get bad reactions to most adult sunscreens (I think from the titanium dioxide), so switching to this made a world of difference. It's a bit thick in consistency, however, but works really well to protect my skin and keep it rash-free."
26618,5,Negative,I can rely on this product no matter what. I feel like my kids are well covered!
26622,5,Negative,"Goes on easy, stays on long! You can't go wrong with this product!!!"
26628,5,Negative,I use this myself even though this is branded for babies as this sunscreen is less sticky than others I've used but not too watery at the same time.
26631,5,Negative,I can rely on this product no matter what. I feel like my kids are well covered!
26632,5,Negative,"Goes on easy, stays on long! You can't go wrong with this product!!!"
26634,5,Negative,"I get bad reactions to most adult sunscreens (I think from the titanium dioxide), so switching to this made a world of difference. It's a bit thick in consistency, however, but works really well to protect my skin and keep it rash-free."
26645,5,Negative,Works as needed
26667,5,Negative,"Used it for my husband and myself for a 4 day backpacking trip. Not greasy, no sunburns. Will buy it again."
26682,5,Negative,this is the only sunscreen I've found that doesn't give me a rash
26683,5,Negative,Recently recommended by my oncological dermatologist. I am in my late 60's and have had various skin cancers removed over the last few years. I was frequently exposed to the sun during my childhood here in Southern California and am now paying the price. This sun protection is NOT just for babies.
26684,5,Negative,GOODGood productAuthenticity Guarantee
26689,5,Negative,No Issues!! prompt delivery. Use it everyday
26698,5,Negative,We were in Florida at the beach and Disney World for about 10 days with our 10 month old and I was so worried about her getting sunburned! Even in the Florida sun (and her being crazy pale just like me) all we needed was to apply this stuff once in the morning and we could walk around Disney World all day in the sun (for like 12 hours) and she never got a sunburn!
26736,5,Negative,rubs on skin well.
26750,5,Negative,baby loves it
26752,5,Negative,Does the job.
26753,5,Negative,"I have tried all the expensive, high end sunscreens for my sensitive skinned baby and this is the ONLY one that doesn't make him break out in rash. The Dr recommended it after we realized that all the other sunscreens I tried had Zinc in them. We thought that must be the ingredient he was allergic too not once has he ever broken out from this product. He is nearly 3 now and has been using the product for 2 years. I won't buy anything else for his skin."
26760,5,Negative,"Just one thing that I can tell you: this one has no water-mark, so it can last longer on your face!"
26761,4,Negative,it worked
26772,5,Negative,I've been waiting for this flavor to come back to my area FOREVER! InLove
26779,4,Negative,"Maybe not a fluffy as Reddenbacher, but a lot less price. i would recommend this item."
26806,5,Negative,"I started with her 30 minute walk DVD. Now, I have added this one for variety."
26846,5,Negative,Goes perfectly in my small kitchen and gave me extra work space while I prepared Christmas dinner.
26882,4,Negative,I would definitely recommend this product to my friends
26904,5,Negative,"Gread album, Aldean keeps killing it. Definitely recommend picking this up."
26908,5,Negative,"Jason Aldean has been on my ""must see"" list for a while now and after this release his status has been elevated to ""I am going to see him next time he is in town"" status. Groovin' all the way through the album!"
26922,5,Negative,15 songs that are barn burners....love all 15 of them!
26933,5,Negative,Love Jason Aldean. You will not be disappointed in purchasing this CD.
26952,5,Negative,Jason Andean come through again. Melodies are catchy and will have you singing along well after the cd has stopped.
26964,5,Negative,"Bought this for my wife, no complaints thusfar, sounds like a hit!"
26965,5,Negative,Excellant this review is a waste of my time really really
26974,5,Negative,I like the album. Would recommend if you like his music!!
26976,5,Negative,If you like country music I would recommend this CD.
26979,5,Negative,My wife...loves anything that Jason Aldean sings!!
26982,5,Negative,I bought it for my son for Christmas. He's a fan. .
26988,5,Negative,MY KINDA PARTY! JASON ALDEAN KICKS SOME SERIOUS !!
26995,5,Negative,I have found music online at bestbuy.com that I could not find at some of the stores .
27023,5,Negative,This is a must have CD if you are a Jason Aldean fan
27037,5,Negative,The man we got our surround TV from was GRATE all staff should take a class from him
27045,5,Negative,Jason did a job with this new CD!! You see a little softer side of him in a few songs!! Girls will like it!!
27055,5,Negative,Would recommend this to my friends and family members!
27057,5,Negative,You can never go wrong with Jason Aldean while kicking that diesel and handling them dirt roads
27090,5,Negative,I always choose Meguiar's when it comes to car care.
27100,4,Negative,"I have only been using this product for a few days. But I feel as if it is really stretching my hair out, and making it more flowy. Like it moves around a lot and is bouncy. I recently had Jheri curls done that did not really make my hair curly, I was a bit disappointed. My hair still is not exactly curly, but I think that when I put perm rods or rollers in my hair, this product will help make it that way. For now, I just like the softness it puts in my hair. Since my hair is thick, I use about two quarter size amounts of it."
27116,5,Negative,Husband grew up eating spam but when I buy can it's too much for him. He doesn't like to eat the same thing days in a row. This prout is just enough for him and none is wasted.
27140,4,Negative,Since my 3 year old can't take regular cold medicine yet. I run the vapor on her chest to soothe her breathing and cough and it works right away the lavender absolutely relaxes her into a deep sleep
27142,4,Negative,"If you would put this rub in a small tube like chapstick is I would give it a five star rating and buy it for everyone. I apply it to my neck, sinus cavity areas, on my temples for headache and my knee. I hate having to buy gloves to apply it so its not on my hands."
27143,4,Negative,"My family has been using this for years. However I would like to make one suggestion, make a roll-on version so that you don't get your hands greasy."
27144,4,Negative,I used this product on myself and my son when we were sick with a cold. It provided effective relief. This review was collected as part of a promotion.
27145,4,Negative,it works as it should. This review was collected as part of a promotion.
27147,5,Negative,We use vicks vaporub whenever any of us are sick and can't breathe. It really helps us sleep. This review was collected as part of a promotion.
27148,5,Negative,Thank you Vicks VapoRub. My entire household uses this product during those sick nights in bed This review was collected as part of a promotion.
27153,5,Negative,"I have used it for the infection from ingrown toe nails. It draws the infection and swelling out, so that it can be clipped out. I also use it to draw the infection from boils out. Just put it on then cover with a bandage.Use every night till boil opens."
27157,5,Negative,"I found my baby Vicks from years ago (when my firstborn was an infant) to use with my 2 1/2 month old. He had a bad cold so I applied it to his chest, neck, and feet. Immediately I could tell he was sleeping a lot quieter and peaceably."
27160,5,Negative,"Terrible cough have not slept in 5 nites. I tried cough syrups and a prescription. Last nite I got vicks put it all over my neck covered loosely with a towel. After about an hour of the vapors clearing me out.. Slept all nite. Thanks to my Mother, when we were kids used this method"
27161,5,Negative,Amaxing product
27162,5,Negative,Been using this for years
27170,5,Negative,"I am 18 weeks pregnant and have had a horrible case of bronchitis for the past week. There is very little I can take that is safe for the baby so I haven't slept very much and am miserable from coughing. Today, a friend suggested I use Vick's VapoRub and I am SHOCKED at how much it has helped control my cough and soothe my irritated airway. THANK YOU for this awesome product!"
27176,5,Negative,Much less money than drug store.
27177,5,Negative,Vicks works wonders
27178,5,Negative,I've used Vaporub since I was a kid. It's the very best when you have a really bad cold. Rub on your chest and inhale the vapor and it really helps you feel better. I'm very disappointed that they don't carry this product in the stores anymore.
27182,5,Negative,"You can always trust Vicks Vapor Rub. It helps you breath so much better when you have a head cold. Myself, I like the smell and feel of it's cooling menthol."
27187,5,Negative,cant go wrong with this
27190,5,Negative,"Always used this as a child and now as an adult, especially when you get a cold rub it on your chest at night and it really helps to take away the stuffy nose and cough."
27191,5,Negative,"I used this about a week and a half ago went I had a cold to get some relief from my coughing, sneezing, sinus pressure, and runny nose. I just rubbed some on my chest and it helped me out a lot. It's makes it feel like it just clears my sinuses out. This is just like I remember when I was a child and my mom would rub it on my chest when I was sick. I received this free to test out. This review was collected as part of a promotion."
27192,5,Negative,Baby girl is almost 9 months old and was having trouble sleeping because she is coughing. Applied some baby rub on chest and back and saw an instant effect. Time to get some sleep now yay
27198,5,Negative,Love love love vicks. When my son was little and even now we use this when he is sick. My husband was sick not to long ago and he used it as well. Vicks works wonders. This review was collected as part of a promotion.
27200,5,Negative,Nothing soothes better than Vicks. Definitely always have on hand. Couldn't get through a cold without it. This review was collected as part of a promotion.
27201,5,Negative,I recently used this when I was having some confestion issues due to a sinus infection. It worked wonders at relieving my congestion and actually allowed me to sleep through the night. This review was collected as part of a promotion.
27205,5,Negative,my mom put this on me as a kid have always use it. now I use it on my grandchildren This review was collected as part of a promotion.
27208,5,Negative,"Have dry , cracked feet rub on feet and put on a pair of cotton socks... wake to unbelivably smoother feet. I use at least twice a week.....FYI"
27210,5,Negative,"We use this in cold dry weather. We take a dab of this salve, rub it inside your nose to keep it moist. In cold or dry weather, if your nose gets too dry, it can will bleed. So to avoid this issue we use Vics. We have done this for years it works very well."
27211,5,Negative,I was covered in Vicks when I had colds as a kid and the stuff still works when I get colds. I always keep the Vicks on hand.
27215,5,Negative,When my 4 months baby is restless or feels pains it comes to my rescue all the time.
27216,5,Negative,"My 11 month old has been fussy for two days with a cold and cough. He hasn't been sleeping, I rubbed some baby Vicks on his chest he quit coughing and fell asleep. It's a life saver for this sleep deprived momma."
27217,5,Negative,"Nobody likes a sleepless night! A stuffy nose can wake you up which can be a double threat. If you can't sleep it weakens your immunities. Next thing you know, you have a cold, a headache, or you're exhausted the next day. Dab a small amount of Vicks on your upper lip under your nose and you will likely feel an immediate clearing of your stuffy nose. Vicks does dry and lose its vaporizing effect. So you could be wakened again by the same problem. Then, just grab your trusty Vicks and dab it again. As often as you need it all night long."
27219,5,Negative,"Lately with spring allergies I have a terrible, dry night time cough. This is the only thing that will give me relief so that I can fall asleep. Although the scent is strong, the lemon scent is nice."
27336,4,Negative,You usually cant go wrong with Disney. Dusty Crop Hopper takes on another task to help his friends in need
27356,4,Negative,My husband says this movie is for our daughter but he likes it and makes her watch it too.
27374,4,Negative,I bought this movie to watch with my grand-kids. They all enjoyed it. Hard to go wrong with these Planes and Cars movies.
27386,4,Negative,My son loves this movie! Just wish it came in dvd/blu Ray combo
27409,4,Negative,My son wanted this movie and we bought it for Christmas and he loves it.
27421,4,Negative,"My son is 10, and he's been watching this movie at least 5 times over and is still watching."
27431,4,Negative,"I thought the first Planes movie was a mediocre Cars rip-off. However, this ""sequel"" definitely made up for it."
27449,4,Negative,Kids movies. Keeps the kids entertained like it's supposed to.
27450,4,Negative,this is a must have for the family film collection
27481,4,Negative,we like watching planes and cars movie.we hope that disneyland will make a ride with planes.
27505,4,Negative,It a movie not much to say. Same as the movies !!!
27533,5,Negative,Getting digital copy is key. Once can access through Disney app you'll never use the disc again
27548,5,Negative,Purchased 2 copies one for my daughters house and one for mine. Grandkids can't seem to get enough of it
27557,5,Negative,Grandson loves the colors and the sounds that he can immitate.
27560,5,Negative,"my kid loves this movie, we like almost all of the Disney movies"
27619,5,Negative,My 3-year-old is obsessed with airplanes and LOVES this movie.
27629,5,Negative,It's one of his favorites!!!!! We watch it over and over again!!!
27649,5,Negative,"Planes: Fire & Rescue Rock, hope there will be another one soon!"
27650,5,Negative,"If your a planes/cars fan, you must get this one!Just wondering WHY it did not come out in 3D!"
27652,5,Negative,I'm a Disney fan so I like to have their movies in my collection
27667,5,Negative,My son loves the movie! We watched it together as a family!
27700,5,Negative,Purchased movie for the digital copy as well as for my collection.
27709,5,Negative,My son just loves this movie he cant get enough of it
27723,5,Negative,bought movie for my grandkids. my youngest grandson loves watching it.
27726,5,Negative,I bought this grit my son.well he watches this movie all the time. He loves it
27748,5,Negative,"I normally shy away from sequels, especially animated ones, but Disney nailed it with this one!"
27759,5,Negative,"When it comes to Disney you cannot go wrong, I purchase it for my grandkids but I enjoyed it myself"
27767,5,Negative,I got this movie for my grandson and now I can't stop watching it too
27791,5,Negative,Would recommend this to any little ones and adults alike.
27793,5,Negative,My son loves this movie and watches every night before bed.
27795,5,Negative,Got this to add to my dvd collecton and for the grandkids to watch
27799,5,Negative,My son loves all the planes. He watches this movie multiple times a week
27801,5,Negative,"Saw the movie at the theater, had to get it to watch again."
27803,5,Negative,my son watches this movie over and over its a Disney flick what else is there to say
27811,5,Negative,"Got this as a Christmas gift and my son loves the packaging, can't wait to see the movie! I have a feeling we will be watching it a lot."
27814,5,Negative,Keeps my kids entertained and engaged from beginning to end.
27821,5,Negative,I collect all Disney movies-love the animation and story
